  10.400	 2.900E+01	-1.876E-02	 1.637E-01	 3.171E+00	-1.441E+00	 6.397E+01	 1.816E+02	 0.000E+00	 1.364E-01	-3.944E-02	-1.286E-03	 4.643E-02	 2.669E-02	 5.332E-03	 4.350E+00	 8.315E-01	 2.192E+01	 1.473E+00	 3.113E+00	 8.995E+00	 4.249E+01	-1.853E+01	-1.853E+01
  10.420	 2.896E+01	-1.912E-02	 1.606E-01	 3.136E+00	-1.389E+00	 6.395E+01	 1.881E+02	 0.000E+00	 1.364E-01	-4.045E-02	-7.229E-04	 4.653E-02	 2.542E-02	 4.591E-03	 4.255E+00	 6.380E-01	 2.321E+01	 1.165E+00	 3.230E+00	 6.735E+00	 4.253E+01	-1.721E+01	-1.722E+01
  10.440	 2.852E+01	-1.952E-02	 1.574E-01	 3.152E+00	-1.282E+00	 6.448E+01	 1.946E+02	 0.000E+00	 1.364E-01	-3.638E-02	-3.101E-04	 4.662E-02	 1.631E-02	 3.819E-03	 4.152E+00	 4.670E-01	 2.462E+01	 8.202E-01	 3.368E+00	 4.573E+00	 4.262E+01	-1.615E+01	-1.615E+01
  10.460	 2.892E+01	-1.992E-02	 1.540E-01	 3.159E+00	-1.286E+00	 6.393E+01	 2.012E+02	 0.000E+00	 1.364E-01	-5.106E-02	-1.863E-04	 4.668E-02	 4.582E-03	 2.901E-03	 3.999E+00	 2.929E-01	 2.607E+01	 4.531E-01	 3.528E+00	 2.597E+00	 4.267E+01	-1.536E+01	-1.536E+01
  10.480	 2.895E+01	-2.033E-02	 1.505E-01	 3.157E+00	-1.329E+00	 6.347E+01	 2.077E+02	 0.000E+00	 1.364E-01	-6.110E-02	 2.100E-04	 4.673E-02	 3.960E-02	 1.823E-03	 3.840E+00	 1.356E-01	 2.770E+01	 6.895E-02	 3.690E+00	 7.896E-01	 4.270E+01	-1.491E+01	-1.491E+01
  10.500	 2.851E+01	-2.076E-02	 1.469E-01	 3.223E+00	-1.545E+00	 6.394E+01	 2.142E+02	 0.000E+00	 1.364E-01	-5.105E-02	 1.366E-03	 4.676E-02	 7.617E-02	 6.780E-04	 3.710E+00	 1.662E-02	 2.932E+01	-3.527E-01	 3.862E+00	-8.833E-01	 4.272E+01	-1.507E+01	-1.507E+01
  10.520	 2.873E+01	-2.125E-02	 1.432E-01	 3.237E+00	-1.546E+00	 6.368E+01	 2.208E+02	 0.000E+00	 1.364E-01	-4.718E-02	 3.237E-03	 4.676E-02	 9.852E-02	-4.343E-04	 3.543E+00	-1.205E-01	 3.092E+01	-7.833E-01	 4.034E+00	-2.361E+00	 4.274E+01	-1.538E+01	-1.538E+01
  10.540	 2.887E+01	-2.181E-02	 1.396E-01	 3.217E+00	-1.426E+00	 6.351E+01	 2.273E+02	 0.000E+00	 1.365E-01	-3.931E-02	 5.179E-03	 4.674E-02	 8.924E-02	-1.290E-03	 3.375E+00	-2.521E-01	 3.243E+01	-1.235E+00	 4.189E+00	-3.729E+00	 4.276E+01	-1.611E+01	-1.611E+01
  10.560	 2.902E+01	-2.242E-02	 1.361E-01	 3.183E+00	-1.236E+00	 6.335E+01	 2.338E+02	 0.000E+00	 1.366E-01	-4.020E-02	 6.582E-03	 4.671E-02	 4.835E-02	-1.921E-03	 3.190E+00	-3.733E-01	 3.381E+01	-1.699E+00	 4.329E+00	-4.933E+00	 4.275E+01	-1.719E+01	-1.719E+01
  10.580	 2.870E+01	-2.305E-02	 1.328E-01	 3.240E+00	-1.382E+00	 6.344E+01	 2.404E+02	 0.000E+00	 1.368E-01	-3.424E-02	 7.196E-03	 4.666E-02	 1.795E-02	-2.674E-03	 3.034E+00	-4.473E-01	 3.506E+01	-2.188E+00	 4.448E+00	-5.955E+00	 4.273E+01	-1.865E+01	-1.865E+01
  10.600	 2.889E+01	-2.368E-02	 1.297E-01	 3.229E+00	-1.269E+00	 6.323E+01	 2.469E+02	 0.000E+00	 1.369E-01	-5.166E-02	 7.332E-03	 4.660E-02	 6.505E-03	-3.622E-03	 2.839E+00	-5.267E-01	 3.609E+01	-2.642E+00	 4.542E+00	-6.667E+00	 4.267E+01	-1.984E+01	-1.984E+01
  10.620	 2.898E+01	-2.431E-02	 1.269E-01	 3.217E+00	-1.194E+00	 6.304E+01	 2.534E+02	 0.000E+00	 1.370E-01	-5.461E-02	 7.667E-03	 4.652E-02	 2.414E-02	-4.630E-03	 2.666E+00	-5.803E-01	 3.694E+01	-3.088E+00	 4.604E+00	-7.126E+00	 4.260E+01	-2.091E+01	-2.091E+01
  10.640	 2.880E+01	-2.496E-02	 1.244E-01	 3.283E+00	-1.447E+00	 6.325E+01	 2.600E+02	 0.000E+00	 1.372E-01	-2.753E-02	 8.509E-03	 4.642E-02	 5.771E-02	-5.471E-03	 2.550E+00	-5.846E-01	 3.760E+01	-3.544E+00	 4.641E+00	-7.387E+00	 4.255E+01	-2.178E+01	-2.178E+01
  10.660	 2.890E+01	-2.563E-02	 1.223E-01	 3.259E+00	-1.301E+00	 6.312E+01	 2.665E+02	 0.000E+00	 1.374E-01	-1.838E-02	 9.142E-03	 4.630E-02	 3.092E-02	-6.103E-03	 2.362E+00	-5.929E-01	 3.801E+01	-3.959E+00	 4.652E+00	-7.363E+00	 4.250E+01	-2.221E+01	-2.220E+01
  10.680	 2.893E+01	-2.630E-02	 1.206E-01	 3.220E+00	-1.114E+00	 6.284E+01	 2.730E+02	 0.000E+00	 1.376E-01	-6.680E-03	 9.480E-03	 4.617E-02	-8.002E-04	-6.317E-03	 2.212E+00	-5.875E-01	 3.820E+01	-4.359E+00	 4.644E+00	-7.153E+00	 4.247E+01	-2.223E+01	-2.223E+01
  10.700	 2.892E+01	-2.695E-02	 1.194E-01	 3.177E+00	-9.280E-01	 6.255E+01	 2.796E+02	 0.000E+00	 1.378E-01	-6.624E-03	 9.189E-03	 4.605E-02	-3.585E-02	-6.351E-03	 2.084E+00	-5.665E-01	 3.818E+01	-4.730E+00	 4.618E+00	-6.732E+00	 4.244E+01	-2.180E+01	-2.179E+01
  10.720	 2.906E+01	-2.754E-02	 1.184E-01	 3.214E+00	-1.160E+00	 6.238E+01	 2.861E+02	 0.000E+00	 1.379E-01	-1.088E-02	 8.242E-03	 4.592E-02	-5.572E-02	-6.530E-03	 2.001E+00	-5.047E-01	 3.795E+01	-5.076E+00	 4.573E+00	-6.103E+00	 4.241E+01	-2.088E+01	-2.088E+01
  10.740	 2.915E+01	-2.807E-02	 1.177E-01	 3.158E+00	-1.035E+00	 6.220E+01	 2.926E+02	 0.000E+00	 1.381E-01	-1.088E-02	 7.245E-03	 4.579E-02	-4.781E-02	-6.735E-03	 1.907E+00	-4.479E-01	 3.772E+01	-5.359E+00	 4.492E+00	-5.143E+00	 4.242E+01	-1.991E+01	-1.991E+01
  10.760	 2.898E+01	-2.851E-02	 1.172E-01	 3.106E+00	-9.234E-01	 6.194E+01	 2.992E+02	 0.000E+00	 1.382E-01	-8.123E-03	 6.287E-03	 4.565E-02	-4.941E-02	-6.933E-03	 1.831E+00	-3.574E-01	 3.734E+01	-5.595E+00	 4.384E+00	-3.914E+00	 4.244E+01	-1.874E+01	-1.874E+01
  10.780	 2.912E+01	-2.885E-02	 1.169E-01	 3.150E+00	-1.191E+00	 6.173E+01	 3.057E+02	 0.000E+00	 1.383E-01	 6.812E-03	 5.338E-03	 4.551E-02	-4.536E-02	-6.958E-03	 1.772E+00	-2.202E-01	 3.676E+01	-5.799E+00	 4.272E+00	-2.474E+00	 4.248E+01	-1.745E+01	-1.745E+01
  10.800	 2.902E+01	-2.909E-02	 1.166E-01	 3.134E+00	-1.068E+00	 6.144E+01	 3.122E+02	 0.000E+00	 1.384E-01	 1.284E-02	 4.304E-03	 4.537E-02	-5.714E-02	-6.816E-03	 1.717E+00	-7.568E-02	 3.598E+01	-5.936E+00	 4.166E+00	-8.017E-01	 4.256E+01	-1.619E+01	-1.619E+01
  10.820	 2.895E+01	-2.921E-02	 1.162E-01	 3.122E+00	-9.546E-01	 6.118E+01	 3.188E+02	 0.000E+00	 1.385E-01	 7.543E-03	 2.979E-03	 4.524E-02	-7.348E-02	-6.593E-03	 1.640E+00	 7.256E-02	 3.505E+01	-6.019E+00	 4.072E+00	 9.403E-01	 4.262E+01	-1.524E+01	-1.524E+01
  10.840	 2.880E+01	-2.918E-02	 1.157E-01	 3.110E+00	-8.715E-01	 6.095E+01	 3.253E+02	 0.000E+00	 1.386E-01	 4.026E-03	 1.648E-03	 4.511E-02	-5.063E-02	-6.385E-03	 1.591E+00	 2.201E-01	 3.406E+01	-6.058E+00	 3.975E+00	 2.730E+00	 4.267E+01	-1.461E+01	-1.461E+01
  10.860	 2.921E+01	-2.901E-02	 1.148E-01	 3.087E+00	-1.069E+00	 6.070E+01	 3.319E+02	 0.000E+00	 1.386E-01	 1.468E-02	 9.181E-04	 4.498E-02	-2.074E-02	-6.229E-03	 1.516E+00	 3.741E-01	 3.305E+01	-6.043E+00	 3.876E+00	 4.624E+00	 4.269E+01	-1.458E+01	-1.457E+01
  10.880	 2.899E+01	-2.868E-02	 1.137E-01	 3.067E+00	-1.019E+00	 6.074E+01	 3.384E+02	 0.000E+00	 1.386E-01	 2.037E-02	 8.911E-04	 4.486E-02	 9.912E-03	-5.941E-03	 1.492E+00	 5.409E-01	 3.202E+01	-5.975E+00	 3.764E+00	 6.621E+00	 4.270E+01	-1.471E+01	-1.471E+01
  10.900	 2.873E+01	-2.820E-02	 1.123E-01	 3.069E+00	-9.633E-01	 6.086E+01	 3.449E+02	 0.000E+00	 1.386E-01	 3.096E-02	 1.178E-03	 4.475E-02	 1.568E-02	-5.364E-03	 1.464E+00	 7.315E-01	 3.096E+01	-5.850E+00	 3.659E+00	 8.766E+00	 4.271E+01	-1.536E+01	-1.536E+01
  10.920	 2.914E+01	-2.757E-02	 1.107E-01	 3.069E+00	-1.157E+00	 6.091E+01	 3.515E+02	 0.000E+00	 1.386E-01	 5.284E-02	 1.257E-03	 4.465E-02	-8.873E-03	-4.515E-03	 1.394E+00	 9.269E-01	 2.988E+01	-5.668E+00	 3.565E+00	 1.106E+01	 4.270E+01	-1.664E+01	-1.664E+01
  10.940	 2.899E+01	-2.681E-02	 1.089E-01	 3.094E+00	-1.115E+00	 6.100E+01	 3.580E+02	 0.000E+00	 1.387E-01	 4.446E-02	 7.817E-04	 4.457E-02	-3.739E-02	-3.666E-03	 1.368E+00	 1.132E+00	 2.872E+01	-5.437E+00	 3.481E+00	 1.332E+01	 4.269E+01	-1.785E+01	-1.785E+01
  10.960	 2.885E+01	-2.594E-02	 1.071E-01	 3.117E+00	-1.081E+00	 6.120E+01	 4.521E+00	 0.000E+00	 1.387E-01	 2.704E-02	-1.680E-04	 4.450E-02	-5.255E-02	-2.939E-03	 1.347E+00	 1.329E+00	 2.761E+01	-5.155E+00	 3.396E+00	 1.552E+01	 4.265E+01	-1.906E+01	-1.906E+01
  10.980	 2.872E+01	-2.500E-02	 1.053E-01	 3.139E+00	-1.078E+00	 6.155E+01	 1.105E+01	 0.000E+00	 1.387E-01	 1.915E-02	-1.017E-03	 4.445E-02	-4.052E-02	-2.340E-03	 1.328E+00	 1.517E+00	 2.660E+01	-4.829E+00	 3.315E+00	 1.765E+01	 4.259E+01	-2.018E+01	-2.018E+01
  11.000	 2.899E+01	-2.400E-02	 1.038E-01	 3.084E+00	-1.151E+00	 6.174E+01	 1.759E+01	 0.000E+00	 1.386E-01	 3.940E-02	-1.433E-03	 4.441E-02	-2.872E-04	-1.796E-03	 1.292E+00	 1.686E+00	 2.577E+01	-4.459E+00	 3.242E+00	 1.978E+01	 4.253E+01	-2.121E+01	-2.121E+01
  11.020	 2.876E+01	-2.300E-02	 1.027E-01	 3.097E+00	-1.115E+00	 6.216E+01	 2.412E+01	 0.000E+00	 1.386E-01	 4.435E-02	-1.671E-03	 4.438E-02	-1.170E-02	-1.046E-03	 1.306E+00	 1.873E+00	 2.487E+01	-4.058E+00	 3.174E+00	 2.181E+01	 4.247E+01	-2.181E+01	-2.181E+01
  11.040	 2.866E+01	-2.199E-02	 1.022E-01	 3.133E+00	-1.136E+00	 6.271E+01	 3.066E+01	 0.000E+00	 1.386E-01	 5.553E-02	-1.932E-03	 4.437E-02	-2.570E-02	 2.761E-05	 1.337E+00	 2.055E+00	 2.408E+01	-3.628E+00	 3.128E+00	 2.378E+01	 4.244E+01	-2.207E+01	-2.207E+01
  11.060	 2.889E+01	-2.103E-02	 1.024E-01	 3.098E+00	-1.082E+00	 6.259E+01	 3.719E+01	 0.000E+00	 1.385E-01	 6.327E-02	-2.560E-03	 4.438E-02	-3.854E-02	 1.240E-03	 1.362E+00	 2.205E+00	 2.346E+01	-3.172E+00	 3.100E+00	 2.565E+01	 4.241E+01	-2.183E+01	-2.183E+01
  11.080	 2.877E+01	-2.014E-02	 1.034E-01	 3.127E+00	-1.058E+00	 6.286E+01	 4.372E+01	 0.000E+00	 1.385E-01	 4.494E-02	-3.682E-03	 4.441E-02	-6.385E-02	 2.260E-03	 1.450E+00	 2.353E+00	 2.289E+01	-2.705E+00	 3.076E+00	 2.726E+01	 4.238E+01	-2.109E+01	-2.109E+01
  11.100	 2.863E+01	-1.934E-02	 1.053E-01	 3.151E+00	-1.043E+00	 6.337E+01	 5.026E+01	 0.000E+00	 1.384E-01	 3.692E-02	-4.868E-03	 4.447E-02	-5.291E-02	 3.074E-03	 1.569E+00	 2.481E+00	 2.244E+01	-2.229E+00	 3.057E+00	 2.865E+01	 4.240E+01	-2.019E+01	-2.019E+01
  11.120	 2.858E+01	-1.863E-02	 1.080E-01	 3.151E+00	-1.050E+00	 6.343E+01	 5.679E+01	 0.000E+00	 1.383E-01	 2.784E-02	-5.856E-03	 4.454E-02	-4.945E-02	 3.721E-03	 1.671E+00	 2.591E+00	 2.207E+01	-1.742E+00	 3.044E+00	 2.980E+01	 4.239E+01	-1.910E+01	-1.910E+01
  11.140	 2.863E+01	-1.802E-02	 1.116E-01	 3.091E+00	-8.983E-01	 6.310E+01	 6.333E+01	 0.000E+00	 1.381E-01	 3.167E-02	-6.709E-03	 4.462E-02	-3.498E-02	 4.301E-03	 1.828E+00	 2.651E+00	 2.179E+01	-1.255E+00	 3.039E+00	 3.077E+01	 4.244E+01	-1.782E+01	-1.783E+01
  11.160	 2.849E+01	-1.753E-02	 1.159E-01	 3.101E+00	-9.717E-01	 6.379E+01	 6.986E+01	 0.000E+00	 1.380E-01	 3.408E-02	-7.246E-03	 4.471E-02	-2.508E-02	 4.958E-03	 2.041E+00	 2.724E+00	 2.153E+01	-7.810E-01	 3.042E+00	 3.146E+01	 4.252E+01	-1.661E+01	-1.661E+01
  11.180	 2.841E+01	-1.719E-02	 1.210E-01	 3.125E+00	-1.045E+00	 6.386E+01	 7.639E+01	 0.000E+00	 1.379E-01	 1.954E-02	-7.877E-03	 4.482E-02	-4.375E-02	 5.567E-03	 2.249E+00	 2.775E+00	 2.120E+01	-3.313E-01	 3.049E+00	 3.191E+01	 4.259E+01	-1.557E+01	-1.557E+01
  11.200	 2.852E+01	-1.698E-02	 1.267E-01	 3.079E+00	-6.798E-01	 6.327E+01	 8.293E+01	 0.000E+00	 1.377E-01	 1.677E-02	-8.665E-03	 4.493E-02	-2.958E-02	 5.922E-03	 2.474E+00	 2.780E+00	 2.086E+01	 1.068E-01	 3.055E+00	 3.214E+01	 4.265E+01	-1.500E+01	-1.500E+01
  11.220	 2.849E+01	-1.691E-02	 1.328E-01	 3.100E+00	-6.601E-01	 6.353E+01	 8.946E+01	 0.000E+00	 1.375E-01	 4.123E-03	-8.895E-03	 4.505E-02	 6.876E-03	 6.017E-03	 2.729E+00	 2.781E+00	 2.057E+01	 4.974E-01	 3.054E+00	 3.205E+01	 4.268E+01	-1.470E+01	-1.470E+01
  11.240	 2.845E+01	-1.691E-02	 1.391E-01	 3.117E+00	-6.483E-01	 6.312E+01	 9.599E+01	 0.000E+00	 1.373E-01	 1.075E-04	-8.274E-03	 4.517E-02	 5.251E-02	 6.052E-03	 2.958E+00	 2.756E+00	 2.033E+01	 8.573E-01	 3.039E+00	 3.171E+01	 4.270E+01	-1.472E+01	-1.472E+01
  11.260	 2.840E+01	-1.696E-02	 1.452E-01	 3.124E+00	-7.743E-01	 6.329E+01	 1.025E+02	 0.000E+00	 1.372E-01	 2.715E-03	-6.978E-03	 4.529E-02	 8.012E-02	 6.200E-03	 3.196E+00	 2.707E+00	 2.010E+01	 1.186E+00	 3.011E+00	 3.110E+01	 4.271E+01	-1.521E+01	-1.521E+01
  11.280	 2.838E+01	-1.703E-02	 1.510E-01	 3.081E+00	-4.797E-01	 6.288E+01	 1.091E+02	 0.000E+00	 1.371E-01	 1.625E-02	-5.495E-03	 4.542E-02	 6.427E-02	 6.387E-03	 3.433E+00	 2.616E+00	 1.976E+01	 1.498E+00	 2.972E+00	 3.022E+01	 4.273E+01	-1.638E+01	-1.638E+01
  11.300	 2.838E+01	-1.712E-02	 1.563E-01	 3.102E+00	-6.491E-01	 6.290E+01	 1.156E+02	 0.000E+00	 1.370E-01	 2.255E-03	-4.508E-03	 4.555E-02	 3.439E-02	 6.523E-03	 3.651E+00	 2.522E+00	 1.947E+01	 1.746E+00	 2.938E+00	 2.909E+01	 4.273E+01	-1.758E+01	-1.758E+01
  11.320	 2.846E+01	-1.724E-02	 1.608E-01	 3.127E+00	-8.240E-01	 6.314E+01	 1.221E+02	 0.000E+00	 1.369E-01	-1.831E-02	-4.008E-03	 4.568E-02	 1.704E-02	 6.446E-03	 3.840E+00	 2.409E+00	 1.919E+01	 1.946E+00	 2.906E+00	 2.772E+01	 4.269E+01	-1.887E+01	-1.887E+01
  11.340	 2.844E+01	-1.738E-02	 1.646E-01	 3.098E+00	-5.068E-01	 6.296E+01	 1.287E+02	 0.000E+00	 1.368E-01	-1.641E-02	-3.511E-03	 4.580E-02	 3.761E-02	 6.082E-03	 3.999E+00	 2.265E+00	 1.888E+01	 2.115E+00	 2.866E+00	 2.615E+01	 4.265E+01	-2.026E+01	-2.027E+01
  11.360	 2.848E+01	-1.754E-02	 1.674E-01	 3.117E+00	-6.331E-01	 6.307E+01	 1.352E+02	 0.000E+00	 1.367E-01	-2.563E-02	-2.731E-03	 4.592E-02	 5.588E-02	 5.471E-03	 4.128E+00	 2.118E+00	 1.875E+01	 2.212E+00	 2.831E+00	 2.437E+01	 4.258E+01	-2.123E+01	-2.123E+01
  11.380	 2.855E+01	-1.768E-02	 1.694E-01	 3.130E+00	-8.285E-01	 6.334E+01	 1.417E+02	 0.000E+00	 1.367E-01	-2.182E-02	-1.458E-03	 4.602E-02	 6.813E-02	 5.006E-03	 4.234E+00	 1.957E+00	 1.873E+01	 2.265E+00	 2.805E+00	 2.244E+01	 4.251E+01	-2.194E+01	-2.194E+01
  11.400	 2.866E+01	-1.781E-02	 1.704E-01	 3.146E+00	-1.023E+00	 6.332E+01	 1.483E+02	 0.000E+00	 1.367E-01	-1.774E-02	-4.631E-05	 4.612E-02	 4.455E-02	 4.763E-03	 4.315E+00	 1.783E+00	 1.882E+01	 2.268E+00	 2.795E+00	 2.038E+01	 4.249E+01	-2.235E+01	-2.235E+01
  11.420	 2.851E+01	-1.796E-02	 1.706E-01	 3.135E+00	-8.557E-01	 6.368E+01	 1.548E+02	 0.000E+00	 1.367E-01	-1.053E-02	 6.926E-04	 4.621E-02	 2.882E-02	 4.480E-03	 4.360E+00	 1.602E+00	 1.903E+01	 2.234E+00	 2.806E+00	 1.823E+01	 4.247E+01	-2.228E+01	-2.228E+01
  11.440	 2.866E+01	-1.810E-02	 1.700E-01	 3.152E+00	-1.042E+00	 6.368E+01	 1.613E+02	 0.000E+00	 1.367E-01	-2.676E-02	 8.775E-04	 4.630E-02	-4.250E-03	 4.087E-03	 4.372E+00	 1.417E+00	 1.946E+01	 2.137E+00	 2.844E+00	 1.601E+01	 4.244E+01	-2.173E+01	-2.173E+01
  11.460	 2.874E+01	-1.826E-02	 1.686E-01	 3.152E+00	-1.257E+00	 6.334E+01	 1.679E+02	 0.000E+00	 1.367E-01	-3.317E-02	 7.749E-04	 4.638E-02	 8.145E-04	 3.482E-03	 4.402E+00	 1.231E+00	 2.010E+01	 1.970E+00	 2.907E+00	 1.376E+01	 4.244E+01	-2.093E+01	-2.093E+01
